id,name
0,"Horses, asses, mules and hinnies; live, pure-bred breeding animals"
8166,"Fabrics of cotton, made from yarn of different colours, synthetic or ariticial fibres, point twill, diag. <200g/m2"
8167,"Yarns containing at least 85% by weight of artificial staple fibers, simple, obtained from cellulose fibers, modal"
8168,"Yarns containing at least 85% by weight of discontinuous fibers, obtained from cellulose fibers, simple, of lyocell"
8169,"Yarns containing at least 85%, by weight, of artificial staple fibers, simple, obtained from cellulose fibers, of other materials"
8170,"Other yarn containing at least 85% by weight of artificial staple fibers, single"
8171,"Yarn of artificial fibres>=85%, multiple(folded)/cabled"
8172,"Hot-rolled stainless steel, w>=600mm, rolls, t<3mm"
8173,"Hot-rolled stainless steel, w>=600mm, n/coils, t>10mm"
8174,"Hot-rolled stain.steel, w>=600mm, n/coils 4.75mm<=t<=10mm"
8175,"Hot-rolled stain.steel, w>=600mm, n/coils 3mm<=t<4.75mm"
8176,"Yarn of cellulose acetate, multiple(folded) or cabled"
8177,Yarn of artificial filament multiple(folded)/cabled
8178,"Imitations of catgut, reabs.of synth.monofilam.t>=67d"
8179,"Other imitations of catgut, of synt.monofilam.t>=67decit"
8180,"Oth.synthetic monofilam.t>=67decitex, traver.sect.<=1mm"
8181,"Elastomeric monofilaments, width<5mm"
8182,"Other polypropylene monofilaments, width<5mm"
8183,Imitations of catgut
8184,"Imitations of catgut, of monofilaments"
8185,"Other synthetic monofilaments, width<5mm"
8186,"Laminate of synthetic textile matters, width<=5mm"
8187,"Artificial monofilam.t>=67 decitex, cross-sect.<=1mm, etc"
8188,"Synthetic filament yarn, for retail sale"
8189,"Artificial filament yarn, for retail sale"
8190,"Synthetic filament yarn, for retail sale"
8191,"Artificial filament yarn, for retail sale"
8192,"Other fabrics of artificial fibres, dyed"
8193,"Other fabrics of artificial fibres, of dif.colours"
8194,"Other fabrics of artificial fibres, printed"
8195,"Wadding and tampons, etc.of wadding of textile materials"
8196,Wadding of cotton
8197,Other articles of cotton wadding
8198,Wadding of aramid fibres
8199,Wadding of other fibres synthetic/artificial
8200,"Filter tips for cigarettes, of fibres synt/artif wadding"
8201,Oth.articles of wadding of fibres synth/artificial
8202,"Wadding/oth.wadding articles, of oth.textile materials"
8203,"Textile flock and dust, of aramid fibres"
8204,"Textile flock and dust, of textile materials"
8205,Needleloom felt/stitch-bonded fibre fabrics
8206,"Felt of wool/fine anim.hair, n/impregnated, n/covered, etc"
8207,"Felt of other textile mater.n/impregnat.n/covered, etc"
8208,Other felt impregnated/covered/coated/laminated
8209,"Non-wovens of aramid filaments, weight<=25g/m2"
8210,Tecidos de malha de outs.mat.text crus ou branq l>30cm
8211,Tecidos de malha de outs.mat. texteis tintos l>30cm
8212,Tecidos de malha de outs.mat.text fios div.cores l>30cm
8213,Tecidos de malha de outs.mat.text estampados l>30cm
8214,"Other fabrics of cotton mesh, w>30cm"
8215,"Other fabrics fibres mesh synt/artif, w>30cm"
8216,Outs.tecidos de malha fibras sinteticas l>30cm
8217,Outs.tecidos de malha fibras artificiais l>30cm
8218,Other fabrics of mesh of other textile materials w>30cm
8219,"Fabrics of warp mesh, of wool/fine animal hair"
8220,"Fabrics of warp mesh, raw or bleached"
8221,"Cotton yarn<85%, simple, fibr.n/comb.232.56d<=t<714.29d"
8222,"Cotton yarn<85%, simple, fibr.n/comb.192.31d<=t<232.56d"
8223,"Cotton yarn<85%, simple, fibr.n/comb.125d<=tit<192.31d"
8224,"Cotton yarn<85%, simple, fibr.n/comb.title<125decitex"
8225,"Cotton yarn<85%, simple, fibr.comb.title>=714.29decit."
8226,"Cotton yarn<85%, simple, fibr.comb.232.56d<=tit<714.29d"
8227,"Cotton yarn<85%, simple, fibr.comb.192.31d<=tit<232.56d"
8228,"Cotton yarn<85%, twisted, fibr.n/comb.192.31d<=t<232.56d"
8229,"Cotton yarn<85%, twisted, fibr.n/comb.192.31d<=t<232.56d"
8230,"Cotton yarn<85%, twisted, fibr.n/comb.title<125decitex"
8231,"Cotton yarn<85%, twisted, fibr.combed tit>=714.29decitex"
8232,"Cotton yarn<85%, twisted, fibr.comb.232.56d<=tit<714.29d"
8233,"Cotton yarn<85%, twisted, fibr.comb.192.31d<=tit<232.56d"
8234,"Cotton yarn<85%, twisted, fibr.comb.125d<=title<192.31d"
8235,"Fabric of polyest.filam.text.>=85%, printed"
8236,Fabric of polyester filament no textured>=85%
8237,Fabric of other of polyester filament>=85%
8238,"Fabric of synthetic filament>=85%, raw/bleached"
8239,"Fabric of synthetic filament>=85%, dyed"
8240,"Fabric of synthetic filament>=85%, different colours"
8241,"Fabric of synthetic filament>=85%, printed"
8242,"Fabric of synthetic filament>85%, with cotton, raw/bleac"
8243,"Fabric of synthetic filament<85%, with cotton, dyed"
8244,"Fabric of synthetic filament<85%, different colours"
8245,"Fabric of synthetic filament<85%, with cotton, printed"
8246,"Other fabrics of synthetic filament<85%, raw/bleached"
8247,"Other fabrics of synthetic filament<85%, dyed"
8248,"Oth.fabrics of synthetic filament<85%, different colours"
8249,"Other fabrics of synthetic filament<85%, printed"
8250,"Non-wovens of aramid filaments, weight>150g/m2"
8251,Falsos tecidos de poliester
8252,Falsos tecidos de polipropileno
8253,Falsos tecidos de raiom viscose
8254,Non-wovens of other synth/artif filaments w>150g/m2
8255,"Other non-wovens, weight<=25g/m2"
8256,"Outros falsos tecidos de poliester,peso<=25g/m2"
8257,"Outros falsos tecidos de polipropileno,peso<=25g/m2"
8258,"Outros falsos tecidos de raiom viscose,peso<=25g/m2"
8259,"Outros falsos tecidos,peso<=25g/m2"
8260,Oth.non-wovens of high densit.polyethylene 25<w<=70g/m2
8261,"Outros falsos tecidos de poliester,25g/m2<peso<=70g/m2"
8262,"Outros falsos tecidos polipropileno,25g/m2<peso<=70g/m2"
8263,"Outros falsos tecidos raiom viscose,25g/m2<peso<=70g/m2"
8264,"Other non-wovens, 25g/m2<weight<=70g/m2"
8265,Oth.non-wovens of high density polyethyl.70<p<=150g/m2
8266,"Outros falsos tecidos de poliester,70g/m2<peso<=150g/m2"
8267,Other fabrics of warp mesh
8268,Other fabrics of mesh of wool or fine animal hair
8269,"Other fabrics of mesh, of cotton, raw or bleached"
8270,"Other fabrics of mesh, of cotton, dyed"
8271,"Oth.fabrics of mesh, of cotton, of yarn of differ.colours"
8272,"Oth.fabrics of mesh, of cotton, printed"
8273,"Other fabrics of mesh, synthetic fibres, raw or bleached"
8274,"Other knitted or crocheted fabrics of synthetic fibers, unbleached or bleached, of nylon or other polyamides"
8275,"Other knitted or crocheted fabrics of synthetic fibers, unbleached or bleached, of polyesters"
8276,"Other knitted or crocheted fabrics of synthetic fibers, unbleached or bleached, acrylic or modacrylic"
8277,"Other knitted or crocheted fabrics, of synthetic fibers, unbleached or bleached, other types"
8278,"Other fabrics of mesh, synthetic fibres, dyed"
8279,"Other knitted or crocheted fabrics of synthetic fibers, dyed, nylon or other polyamides"
8280,"Other knitted or crocheted fabrics of synthetic fibers, dyed, of polyester"
8281,"Other knitted or crocheted fabrics of synthetic fibers, dyed, acrylic or modacrylic"
8282,"Cotton yarn<85%, twisted, fibr.comb.title<125decitex"
8283,"Cotton yarn>=85%, for retail sale"
8284,"Other drinking glasses of lead crystal, excluding of glass ceramics"
8285,"Other drinking glasses, excluding of glass ceramics"
8286,"Oth.glassware of a kind used f/table, kitchen"
8287,"Glassware of lead crystal, of a kind used for table or kitchen purposes, excluding drinking glasses and glass ceramics"
8288,"Bars of free-cutting steel, hot-rolled, etc"
8289,"Bars of iron/steel, hot-rolled, etc.rectan.squar.cross-se"
8290,"Bars of iron/steel, hot-rolled, etc.circular section"
8291,"Other bars of iron/steel, non-alloy, hot-rolled, etc."
8292,"Bars of free-cutting steel, obtained/cold-finished"
8293,"Oth.bars of iron/steel, n/alloy, obtained/cold-finished"
8294,"Oth.bars of iron/steel, n/alloy, carbon<=0.60%"
8295,"Other bars of iron/steel, n/alloy"
8296,"Profiles of iron/steel, u, i, h, hot-rolled, etc.h<8cm"
8297,"Profiles of iron/steel, l, hot-rolled, etc.h<8cm"
8298,"Profiles of iron/steel, t, hot-rolled, h<8cm"
8299,"Profiles of iron/steel, u, hot-rolled, etc.h<8cm"
8300,"Profiles of iron/steel, i, hot-rolled, etc.h<8cm"
8301,"Profiles of iron/steel, h, hot-rolled, etc.h<8cm"
8302,"Profiles of iron/steel, l, t, hot-rolled, etc.8<=h<=20cm"
8303,"Women's full-length or knee-length hosiery, <67decitex s/y (measuring per single yarn), of cotton or similar fibres"
8304,"Women's full-length or knee-length hosiery, <67decitex s/y (measuring per single yarn), of other textile materials"
8305,Other stockings of mesh of wool/fine animal hair
8306,Other stockings of cotton mesh
8307,Other stockings of synthetic fibres mesh
8308,Other similar panty hose of wool or fine animal hair
8309,Other stockings of cotton mesh and similar
8310,"Other panty hose of mesh and similar, of synthetic fibres"
8311,Other stockings of other textile materials mesh
8312,"Gloves, etc.of mesh, impregnated, etc.of plastics/rubber"
8313,"Gloves, etc.of mesh of wool or fine animal hair"
8314,"Gloves, etc.of cotton mesh"
8315,"Gloves, etc.of synthetic fibres mesh"
8316,"Gloves, etc.of other textile materials mesh"
8317,"Shawls, scarves, mufflers, mantillas, etc.of mesh"
8318,"Ties, bow ties and cravats, of mesh"
8319,"Other clothing accessories, made, of mesh"
8320,Other footwear of leather or composition leather
8321,Other footwear of textile materials
8322,Other footwear
8323,Uppers and parts of footwear
8324,"Outer soles and heels, of rubber or plastics"
8325,"Outer soles of heels, leather or composition leather"
8326,Insoles
8327,"Other parts of footwear, etc."
8328,"Other parts of footwear, of wood"
8329,"Outer soles and heels, of footwear, of leather/composit."
8330,Inner soles of other materials
8331,"Other parts of footwear, etc.of other materials"
8332,"Hat-forms, plateaux, etc.of felt, f/hat"
8333,"Hat-shapes, plaited, etc.fine straw"
8334,"Hat-shapes, plaited, etc. of other materials"
8335,"Felt hats and oth.felt headgear, obt. hat bodies, etc"
8336,"Hats and other headgear, plaited, etc.of fine straw"
8337,"Hats and other headgear, plaited, etc.of other materials"
8338,Cotton caps
8339,"Coffee-pots/teapots, of glass, coefficient of expansion <= 5x10-6k"
8340,"Other glassware for table or kitchen purposes, coefficient of expansion <= 5x10-6k"
8341,"Other glassware for table or kitchen purposes, excluding before mentioned"
8342,"Articules of lead crystal, f/interior decoration"
8343,"Oth.articules of lead crystal, f/toilet/office"
8344,"Other glassware, f/toilet/office, etc."
8345,"Signalling glassware, etc"
8346,"Glasses f/corrective spectacles, photochr.n/optic.worked"
8347,"Glasses f/corrective spectacles, white, n/optic.worked"
8348,"Overcoats, etc.of mesh of ot.text.material, feminine uses"
8349,"Mesh suits of wool or fine animal hair, masculine uses"
8350,"Mesh suits of synthetic fibres, masculine uses"
8351,"Fabric of cotton>=85%, raw, point twill, w<=200g/m2"
8352,"Oth.fabrics of cotton>=85%, raw, weight>200g/m2"
8353,"Fabric of cotton>=85%, bleached, point taffeta, w>200g/m2"
8354,"Fabric of cotton>=85%, bleached, point twill, w>200g/m2"
8355,"Other fabrics of cotton>=85%, bleached, weight>200g/m2"
8356,"Fabric of cotton>=85%, dyed, point taffeta, weight>200g/m2"
8357,"Fabric of cotton>=85%, dyed, point twill, weight>200g/m2"
8358,"Other fabrics of cotton>=85%, dyed, weight>200g/m2"
8359,"Fabric of cotton>=85%, color.yarn, point taf.w>200g/m2"
8360,"Fabric of cotton>=85%, col.yarn denim, indigo, w>200g/m2"
8361,"Other fabric of cot.>=85%, color.yarn denim, w>200g/m2"
8362,"Fabrics of cotton>=85%, color.yarn, point twill, w>200g/m2"
8363,"Other artificial staple fibres, n/carded, etc"
8364,"Artificial staple fibers, not carded, combed or otherwise processed for spinning, of lyocell"
8365,"Other artificial staple fibres, no carded, etc"
8366,Waste of synthetic fibres
8367,Waste of articificial fibres
8368,"Fibres of nylon/other polyamides, carded, etc.f/spinning"
8369,"Fibres of polyesters, carded, combed, etc.f/spinning"
8370,"Acrylic/modacrylic fibres, carded, combed, etc.f/spinning"
8371,"Other synthetic fibres, carded, combed, etc.f/spinning"
8372,"Artificial fibres, carded, combed, etc.f/spinning"
8373,"Sewing thread, of synthetic fibres"
8374,"Sewing thread, of artificial fibres"
8375,"Yarn of nylon fibres/other polyam.>=85%, single"
8376,"Yarn of aramid fibres>=85%, twisted/twisted multiple"
8377,"Yarn of nylon fibres/other polyam.>=85%, twisted, etc."
8378,"Yarn of polyesters fibres>=85%, single"
8379,"Lines, ropes and cables, of other polyamides fibres"
8380,"Lines, ropes and cables, of other synthetic fibres"
8381,"Lines, ropes and cables, of cotton"
8382,"Cordages, ropes and cables, of jute num.meter 0,75"
8383,"Lines, ropes and cables, of other textile materials"
8384,Made up fishing nets of textile materials synth/artif
8385,Other made nets of textile materials synthetic/artif.
8386,"Knotted netting of twine, etc.of other textile materials"
8387,"Articles of yarn, strip of cotton"
8388,"Articles of yarn, strip, etc.oth.text.material synt/artif"
8389,"Carpets of wool, hand knotted, coiled"
8390,"Carpets of wool, machine knotted, coiled"
8391,"Carpets of fine animal hair, of point knotknotted/coiled"
8392,"Carpets of oth.textile mat., of point knotknotted/coiled"
8393,"Carpet ""kelim"", ""schumacks"", ""karamanie"", etc.hand-woven"
8394,"Covering for pavement, of coir (coconut fibres)"
8395,"Mesh suits of other textile materials, masculine uses"
8396,Men's or boys' suits of wool or fine animal hair
8397,Men's or boys' suits of synthetic fibres
8398,Men's or boys' suits of other textile materials
8399,"Ensembles of mesh of wool/fine anim.hair, masculine uses"
8400,"Ensembles of cotton mesh, masculine uses"
8401,"Ensembles of mesh of synthet/artif fibres, masculne uses"
8402,"Ensembles of mesh of oth.textile materials, mascul.uses"
8403,"Ensembles of mesh of wool/fine anim.hair, masculine uses"
8404,"Ensembles of mesh of oth.textile materials, mascul.uses"
8405,Jacket (coats) of wool or fine animal hair
8406,Jacket (coats) of cotton mesh
8407,Jacket (coats) of synthetic fibres
8408,Jacket (coats) of other textile materials
8409,"Yarn containing at least 85%, by weight, of artificial staple fibers, multiple or cabled, obtained from cellulose fibers, of rayon viscose, except modal"
8410,"Yarns containing at least 85% by weight of staple fibers, twisted or cabled, obtained from cellulose fibers, modal"
8411,"Yarns containing at least 85% by weight of staple fibers, twisted or cabled, obtained from cellulose fibers, of lyocell"
8412,"Yarns containing at least 85% by weight of staple fibers, twisted or cabled, obtained from cellulose fibers, made of other materials"
8413,"Other yarn containing at least 85% by weight of artificial staple fibers, multiple or cabled"
8414,"Carpet/cover.f/pavem.of nylon/other polyamide, tufted"
8415,Carpet/cover.f/pavem.of oth.text.mat.synth/art.tufted
8416,Carpet/cover.f/pavement of other textile materials
8417,"Tiles of felt, for cover.pavement superf<=0.3m2"
8418,"Other carpets/coverings for pavement, of felt"
8419,Other carpets and other textile floor coverings
8420,"Woven pile, fabric, of wool or fine animal hair"
8421,"Woven pile, fabric, of cotton weft, uncut"
8422,"Woven pile, fabric, of cotton weft, cut, grooved"
8423,"Other woven pile, fabrics, of cotton weft"
8424,"Woven pile, fabric, of cotton warp, uncut"
8425,"Woven pile, fabric, of cotton warp, cut"
8426,"Chenille fabric, of cotton"
8427,"Pile fabrics obtained by machinating, cotton"
8428,"Woven pile, fabric, of cotton weft syn/art.uncut"
8429,"Woven pile, fabric, of cotton weft syn/art.cut"
8430,"Oth.woven pile, fabrics, cotton weft syn/art"
8431,"Other newspapers and journals, periodicals, printed"
8432,"Drawing or colouring books, etc.for children"
8433,"Music, printed or in manuscript, whether or not illustrat"
8434,"Globes (cartographic work, printed)"
